DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7,DAY8,DAY9,DAY10,DAY11,DAY12,DAY13,DAY14,DAY15,DAY16,DAY17,DAY18,DAY19,DAY20,DAY21,DAY22,DAY23,DAY24,DAY25,DAY26,DAY27,DAY28,DAY29,DAY30,DAY31
27.762434081273913,27.85641408269855,28.024456842353654,28.015343915343916,28.02200647249191,27.972030935480454,28.11876926169101,28.107399389943915,28.13591882898684,28.200828225940036,28.263322624449376,28.24355035840518,28.22275813085347,27.973846491746777,27.945575871694498,27.943072218301577,28.062068845679335,28.031531610351887,28.038129130655822,28.102752625860195,28.245200728046978,28.282289367531774,28.05206265948398,28.115013232243758,28.251280949390104,28.214764101800863,27.93128843002872,27.77418656902721,27.767421020903594,27.827374889100646,27.780907412550853
18.798702940963942,18.95377163871199,19.115057285979233,19.674777899363836,19.66057153358449,18.95222297161815,18.996137518902472,19.02564471718826,19.04616274446011,18.885800539468747,19.213395197947907,19.188055141720255,19.175793104748262,19.321593107437028,19.270176613046132,18.970812471552115,19.298312152501985,19.293143129240903,19.15177390009924,19.338802488335926,19.11397781062321,19.255616826260294,19.251894993045898,19.034665014215935,19.22936488574449,19.303193639671203,18.985468012708438,19.139878010109864,19.16637561216355,19.22137039727756,19.1663588063908
APARTMENT,HOUSES,OTHERS
536,36,1
542,44,11
