URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/amsterdam/3667b8cd/voorthuizenstraat,Apartment Voorthuizenstraat 36,1106 DK (Gein),1650,65,3,Furnished,update ,13-08-2022,Not available to book,Specifics are not available,Good,300,Apartment,Existing building,1983,Location type is not available,2,1,1,Not present,"Present (90 m², located on the west)",Present,Box,Yes,https://www.pararius.com/contact/3667b8cd/amsterdam/linger-og/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/56ab9307/vondelstraat,Apartment Vondelstraat,1054 GE (Vondelbuurt),3000,125,3,Upholstered,"Fantastic, spacious 2-bedroom apartment (125 m2) located on the beautiful Vondelstraat!",13-08-2022,consultation,Specifics are not available,Reasonable,329,Apartment,Existing building,1870,Location type is not available,2,1,2,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/56ab9307/amsterdam/von-poll-real-estate-zuidas/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/ba44ffae/poeldijkstraat,Apartment Poeldijkstraat 311,1059 VL (Westlandgracht),2450,83,3,Upholstered,"We offer this modern, luxurious, high-end semi furnished apartment with 2 bedrooms, elevator and a sunny balcony facing south west. ",12-08-2022,01-09-2022,Specifics are not available,Excellent,240,Apartment,Existing building,2011-2020,Location type is not available,2,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/ba44ffae/amsterdam/dutch-housing-centre-bv/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/4e85c59c/daniel-stalpertstraat,Apartment Daniël Stalpertstraat,1072 XB (Oude Pijp),2150,80,3,Furnished,Not suitable for sharing.   ,12-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/4e85c59c/amsterdam/expats-amsterdam-rentals-2/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/89f08c0e/slotermeerlaan,Apartment Slotermeerlaan 23,1064 GZ (Slotermeer-Zuidwest),1750,80,4,Furnished,Spacious and bright 3-bedroom apartment near square 40-45 in Amsterdam West!,12-08-2022,01-10-2022,Specifics are not available,Good,260,Apartment,Existing building,1965,Location type is not available,3,Number of bathrooms is not available,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/89f08c0e/amsterdam/yourhome-makelaars/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/359e2675/stadionplein,Apartment Stadionplein,1076 CK (Stadionbuurt),2500,80,3,Furnished,NO SHARING,12-08-2022,01-10-2022,Specifics are not available,Excellent,170,Apartment,Existing building,1930,in a residential area,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/359e2675/amsterdam/tvn-real-estate/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/c7e6cd22/jan-van-zutphenstraat,Apartment Jan van Zutphenstraat 115,1069 RR (Osdorp-Midden),1750,72,3,Furnished,"Nice and modern 2-bedroom apartment in Amsterdam Nieuw-West. Fully furnished, 2 bedrooms,  fully equipped and modern open kitchen. In the basement of the building you will have your private parking, a separate private storage box and a bicycle storage. The windows in the bedroom can be pushed open completely to create an indoor balcony.",12-08-2022,Not available to book,Specifics are not available,Upkeep is not available,72,Apartment,Existing building,1900,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c7e6cd22/amsterdam/makelaarshuis-amsterdam-zaanstad/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/f8930c72/brederodestraat,Apartment Brederodestraat,1054 VD (Overtoomse Sluis),1950,43,2,Upholstered,— ENGLISH TRANSLATION —,12-08-2022,01-09-2022,Specifics are not available,Good,173,Apartment,Existing building,1906-1930,Location type is not available,1,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/f8930c72/amsterdam/bic-makelaardij/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/5fbc945c/valkenburgerstraat,Apartment Valkenburgerstraat 111,1011 MH (Nieuwmarkt/Lastage),2800,95,3,Furnished,A very stylishly furnished apartment with private parking in the center of Amsterdam.,12-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,256,Apartment,Existing building,1990,Location type is not available,2,1,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/5fbc945c/amsterdam/expat-rentals/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/7891ca5e/frederiksstraat,Apartment Frederiksstraat,1054 LA (Overtoomse Sluis),2900,82,3,Interior is not available,Lovely apartment with garden for rent in Amsterdam with 2 bedrooms in the Overtoomse Sluis district.,12-08-2022,Not available to book,Specifics are not available,Excellent,190,Apartment,Existing building,1900,Location type is not available,2,Number of bathrooms is not available,1,Not present,Present (16 m²),Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7891ca5e/amsterdam/i-am-real-estate/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/76a63b43/van-ostadestraat,Apartment Van Ostadestraat,1072 SW (Nieuwe Pijp),2350,59,4,Upholstered,"Completely renovated unfurnished apartment with rooftop terrace and 2 bedrooms in the middle of the ""de Pijp"" Amsterdam.",12-08-2022,01-09-2022,Specifics are not available,Good,194,Apartment,Existing building,Before 1906,Location type is not available,2,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/76a63b43/amsterdam/bic-makelaardij/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/2600c239/cornelis-anthoniszstraat,Apartment Cornelis Anthoniszstraat,1071 VR (Museumkwartier),2650,70,3,Upholstered,— ENGLISH TRANSLATION —,12-08-2022,01-09-2022,Specifics are not available,Good,297,Apartment,Existing building,Before 1906,Location type is not available,1,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/2600c239/amsterdam/bic-makelaardij/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/04600791/rustenburgerstraat,Apartment Rustenburgerstraat 140 B,1073 GJ (Nieuwe Pijp),1700,40,2,Interior is not available,Apartment with garden for rent in Amsterdam with 1 bedroom in the Nieuwe Pijp district.,12-08-2022,01-10-2022,Specifics are not available,Excellent,100,Apartment,Existing building,2017,Location type is not available,1,Number of bathrooms is not available,1,Not present,Present (4 m²),Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/04600791/amsterdam/ijisberg-real-estate-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/a6b2a261/keizersgracht,Apartment Keizersgracht 734 C,1017 EW (Grachtengordel-Zuid),3500,136,3,Upholstered,Keizersgracht 734 C,12-08-2022,Not available to book,Monumental building,Upkeep is not available,328,Apartment,Existing building,1671,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a6b2a261/amsterdam/27-huis-makelaars/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/b22ec2bc/nijenburg,Apartment Nijenburg,1081 GG (Buitenveldert-West),1650,47,2,Interior is not available,Nice apartment for rent in Amsterdam with 1 bedroom in the Buitenveldert-West district.,12-08-2022,Not available to book,Specifics are not available,Good,150,Apartment,Existing building,1960-1970,Location type is not available,1,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/b22ec2bc/amsterdam/rebid/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/59f8bdb8/nieuwe-looiersdwarsstraat,Apartment Nieuwe Looiersdwarsstraat,1017 TZ (De Weteringschans),1550,39,2,Furnished,"Nieuwe Looiersdwarsstraat (39m2) Center EUR 1,550 Excl. G / W / E:",12-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/59f8bdb8/amsterdam/expathousing-com-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/95fb558b/gustav-mahlerplein,Apartment Gustav Mahlerplein 175,1082 MS (Zuidas),2550,87,2,Furnished,Layout:,12-08-2022,01-10-2022,Specifics are not available,Excellent,261,Apartment,Existing building,2010,in a residential area,1,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/95fb558b/amsterdam/huizenbalie-nl/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/69546b55/van-nijenrodeweg,Apartment Van Nijenrodeweg 456,1082 HL (Buitenveldert-West),2250,85,4,Furnished,NO SHARING!,11-08-2022,08-10-2022,Specifics are not available,Upkeep is not available,210,Apartment,Existing building,1960,Location type is not available,3,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/69546b55/amsterdam/amsterdam-housing/request-details,22-08-2022
https://www.pararius.com/studio-for-rent/amsterdam/32ef513a/singel,Studio Singel,1017 AX (Grachtengordel-Zuid),1750,47,1,Furnished,NEW STUDIO-APARTMENT | FLOWER MARKET (please do not call but send an email in case of interest) ,11-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,Constructed year is not available,In the city centre,Number of bedrooms is not available,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/32ef513a/amsterdam/noorestate-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/e0ff4b92/fritz-dietrich-kahlenbergstraat,Apartment Fritz Dietrich Kahlenbergstraat,1087 LL (IJburg Zuid),1950,93,3,Furnished,"Ijburg is one of the youngest areas of Amsterdam and is characterized by the alternate construction and many water that the area surrounded. As soon as the Sun is shining, everyone is entertained on the many terraces, in the boats on the water or on the beach of Blijburg. Directly on the Fritz Dietrich Kahlenbergstraat is the Theo van Gogh park and Diemer park is a 5-minute bike ride away where various sports clubs. Ijburg has plenty of good schools and nurseries.   ",11-08-2022,10-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e0ff4b92/amsterdam/123wonen-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/9afd9e6d/valeriusstraat,Apartment Valeriusstraat 60 II,1071 ML (Museumkwartier),3950,130,5,Upholstered,"Spacious double top floor UNFURNISHED appartment of approx 130 m² with private entrance, large living room with lots of natural light, 3 bedrooms, a deep balcony, and a large roof terrace, situated in a prime location in Oud Zuid!",11-08-2022,01-09-2022,Specifics are not available,Good,364,Apartment,Existing building,Before 1906,Location type is not available,3,1,3,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/9afd9e6d/amsterdam/valerius-rentals/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/0235bcf8/wagenaarstraat,Apartment Wagenaarstraat,1093 CN (Dapperbuurt),1950,65,2,Interior is not available,Beautiful apartment with garden for rent in Amsterdam with 1 bedroom in the Dapperbuurt district.,11-08-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1981,Location type is not available,1,Number of bathrooms is not available,1,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0235bcf8/amsterdam/f-e-real-estate/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/22a77a21/banstraat,Apartment Banstraat 28 3,1071 KA (Museumkwartier),4850,151,5,Furnished,Very bright property located in a lovely area.,11-08-2022,Not available to book,Specifics are not available,Upkeep is not available,375,Apartment,Existing building,1919,Near public transportation,4,1,3,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/22a77a21/amsterdam/amsterdam-housing/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/1eab4e3b/vossiusstraat,Apartment Vossiusstraat 39 hs,1071 AH (Museumkwartier),7750,260,7,Upholstered,We offer a unique property right next to the Vondelpark with a spacious south facing garden.,11-08-2022,Not available to book,Specifics are not available,Excellent,800,Apartment,Existing building,1931-1944,Location type is not available,4,2,3,Not present,"Present (150 m², located on the south)",Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1eab4e3b/amsterdam/dutch-housing-centre-bv/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/e8946ff9/giessenburg,Apartment Giessenburg 1,1082 CV (Buitenveldert-West),1520,61,2,Upholstered,Spacious one bedroom apartment in a new building complex!,10-08-2022,01-09-2022,Specifics are not available,Excellent,153,Apartment,Existing building,2020,in a residential area,1,1,1,Details of balcony is not available,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e8946ff9/amsterdam/fris-vastgoed-management-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/8e5ea2b4/humberto-delgadoplein,Apartment Humberto Delgadoplein,"1102 JM (Bijlmer Centrum (D,F,H))",1800,127,4,Interior is not available,"Conveniently located apartment for rent in Amsterdam with 2 bedrooms in the Bijlmer Centrum (D,F,H) district.",10-08-2022,Not available to book,Specifics are not available,Good,450,Apartment,Existing building,2001-2010,Location type is not available,2,Number of bathrooms is not available,2,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8e5ea2b4/amsterdam/rebid/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/06f2c6e0/nieuwe-leliestraat,Apartment Nieuwe Leliestraat 66 H,1015 SV (Jordaan),2750,78,3,Upholstered or furnished,Living in a historical building in famous Jordaan area! Fully renovated double floor unit with garden!,10-08-2022,01-09-2022,"Accessible for seniors, monumental building",Excellent,250,Apartment,Existing building,1005,Location type is not available,2,1,2,Not present,"Present (15 m², located on the north-west)",Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/06f2c6e0/amsterdam/vastgoed-unie-makelaardij/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/eb0fe452/professor-j-h-gunningstraat,Apartment Professor J.H. Gunningstraat,1068 MS (Osdorp-Oost),1900,80,2,Upholstered,"Modern, bright, and spacious apartment close to the city center",10-08-2022,Not available to book,Specifics are not available,Upkeep is not available,253,Apartment,Existing building,2007,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/eb0fe452/amsterdam/urban-homies/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/0331114c/bloemgracht,Apartment Bloemgracht,1015 TT (Jordaan),6000,195,6,Upholstered,"Bloemgracht, Amsterdam (Approx. 195m2) € 6000,- Excl. G/W/E",10-08-2022,Not available to book,Monumental building,Good,516,Apartment,Existing building,Before 1906,Location type is not available,4,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0331114c/amsterdam/koops-makelaardij-amsterdam-2/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/0ae8b689/commelinstraat,Apartment Commelinstraat,1093 TH (Dapperbuurt),2050,70,2,Furnished,"Available for 12 months, all inclusive price g/w/e/internet is € 2.300 per month.   ",10-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0ae8b689/amsterdam/expats-amsterdam-rentals-2/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/4dc63e34/omval,Apartment Omval,1096 HR (Omval/Overamstel),2150,100,3,Furnished,This FURNISHED 2 bedroom apartment is available as of October 2022. Applications by e-mail ONLY. Do NOT call about this apartment.Note: No agency fees applicable when renting this apartment directly through Housing Agency,10-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,2000,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/4dc63e34/amsterdam/housing-agency-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/77fc5991/haparandaweg,Apartment Haparandaweg,1013 BD (Houthavens),2495,95,4,Interior is not available,Lovely apartment with balcony for rent in Amsterdam with 2 bedrooms in the Houthavens district.,10-08-2022,01-10-2022,Specifics are not available,Excellent,400,Apartment,Existing building,2016,Location type is not available,2,Number of bathrooms is not available,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/77fc5991/amsterdam/centraal-makelaardij/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/92aa8d53/frans-halsstraat,Apartment Frans Halsstraat 69 2,1072 BN (Oude Pijp),1725,36,2,Furnished,Cozy appartement in a beautiful street.,10-08-2022,01-09-2022,Specifics are not available,Excellent,87,Apartment,Existing building,1878,On a quiet road,1,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/92aa8d53/amsterdam/huizenbalie-nl/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/86ef1e9e/beemsterstraat,Apartment Beemsterstraat 492,1024 BS (Waterlandpleinbuurt),1750,74,4,Interior is not available,update ,10-08-2022,consultation,Specifics are not available,Good,192,Apartment,Existing building,1966,in a residential area,3,1,1,Present,Not present,Present,Box,Yes,https://www.pararius.com/contact/86ef1e9e/amsterdam/linger-og/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/0bc9a331/brouwersgracht,Apartment Brouwersgracht 96 H,1013 GZ (Grachtengordel-West),3600,104,5,Furnished,Unique living in a spacious three-bedroom apartment on the bustling Brouwersgracht.,10-08-2022,15-09-2022,"Monumental building, protected townscape",Excellent,525,Apartment,Existing building,Before 1906,Location type is not available,3,2,4,Not present,Present (9 m²),Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0bc9a331/amsterdam/broersma-makelaardij/request-details,22-08-2022
https://www.pararius.com/house-for-rent/amsterdam/e0eda11d/lijnbaansstraat,House Lijnbaansstraat,1016 ST (Jordaan),4500,175,5,Furnished,LIJNBAANSSTRAAT (CA. 175M2) AMSTERDAM - CENTRUM/ ELANDSGRACHT  ,09-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,4,2,Number of floors is not available,Not present,Present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/e0eda11d/amsterdam/amsterdam-city-homes/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/9ba1e6bb/herengracht,Apartment Herengracht,1017 CD (Grachtengordel-Zuid),5650,125,3,Furnished,"Beautiful apartment in National Monumental building (approx 125m2) with stunning views of the canal. This residence is equipped with luxury and comfort including access and use of indoor swimming pool, sauna and royal private garden. Located on a great location  near the Waldorf Astoria Hotel and around the corner from the Utrechtsestraat and the Amstel. At walking distance you will find 6 Michelin star restaurants!",09-08-2022,Not available to book,Specifics are not available,Excellent,312,Apartment,Existing building,1667,By the water,2,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/9ba1e6bb/amsterdam/prestige-housing/request-details,22-08-2022
https://www.pararius.com/house-for-rent/amsterdam/ed7a544f/jaagpad,House Jaagpad 31,1059 BP (Hoofddorppleinbuurt),5000,200,6,Furnished,"A beautiful, independent two store villa with amazing views, on the water... If you think you must be dreaming, you're wrong! This furnished houseboat (200m2) in Amsterdam Oud-Zuid could soon be your (not so) humble abode.",09-08-2022,01-10-2022,Specifics are not available,Good,500,House,Existing building,2012,Location type is not available,4,3,2,Present,Present,Present,Aangebouwd hout,No,https://www.pararius.com/contact/ed7a544f/amsterdam/ehr-amsterdam-2/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/2dbcd1fd/lodewijk-van-deysselstraat,Apartment Lodewijk van Deysselstraat,1067 CJ (Geuzenveld),1056,83,3,Interior is not available,Lovely apartment for rent in Amsterdam with 2 bedrooms in the Geuzenveld district.,09-08-2022,Not available to book,Specifics are not available,Excellent,216,Apartment,New development,2021,Location type is not available,2,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/2dbcd1fd/amsterdam/wooove-b-v/request-details,22-08-2022
https://www.pararius.com/house-for-rent/amsterdam/7d093ff0/valeriusplein,House Valeriusplein,1075 BJ (Willemspark),8000,366,6,Upholstered,"We offer a great and unique opportunity to rent a beautiful detached monumental house in Oud-Zuid. This house is located in the heart of Amsterdam Oud-Zuid, on Valeriusplein, and has 8 rooms, including 5 bedrooms, many preserved authentic elements, two terraces and a huge garden.   ",09-08-2022,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,1920,Location type is not available,5,1,Number of floors is not available,Present,Present (located on the south),Present,Details of description of the storage is not available,No,https://www.pararius.com/contact/7d093ff0/amsterdam/inter-immo-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/e5737ef4/da-costakade,Apartment Da Costakade 31 hs,1052 SG (Da Costabuurt),2500,81,3,Furnished,NOT AVAILABLE FOR SHARING,09-08-2022,Not available to book,Specifics are not available,Excellent,214,Apartment,Existing building,1906,Location type is not available,2,1,1,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e5737ef4/amsterdam/the-rental-agency-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/a417d264/nicolaas-witsenkade,Apartment Nicolaas Witsenkade,1017 ZS (De Weteringschans),7950,200,6,Furnished,"Nicolaas Witsenstraat/Amsterdam (approx. 200 m2) € 7950,- excl. G/W/E",09-08-2022,01-10-2022,Specifics are not available,Excellent,540,Apartment,Existing building,1897,Location type is not available,4,2,2,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a417d264/amsterdam/koops-makelaardij-amsterdam-2/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/11cd88ed/milovan-djilasplein,Apartment Milovan Djilasplein,"1102 JZ (Bijlmer Centrum (D,F,H))",1500,79,3,Furnished,928407,09-08-2022,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/11cd88ed/amsterdam/overbruggingsverhuur-nl/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/01b69b03/minervaplein,Apartment Minervaplein,1077 TR (Apollobuurt),2850,111,3,Furnished,We are proud to offer this spacious one bedroom apartment at the 3rd floor in one of the best locations in Amsterdam Zuid. The apartment is situated on the 3rd floor floor of a stately listed block of apartments. The block is very well maintained and has a lift.,09-08-2022,01-09-2022,Specifics are not available,Excellent,320,Apartment,Existing building,1926,Location type is not available,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/01b69b03/amsterdam/city-housing-amsterdam/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/f7af7d2a/korte-geuzenstraat,Apartment Korte Geuzenstraat,1056 KZ (Geuzenbuurt),1275,31,2,Interior is not available,Comfortable apartment for rent in Amsterdam with 1 bedroom in the Geuzenbuurt district.,09-08-2022,01-10-2022,Specifics are not available,Good,99,Apartment,Existing building,1931-1944,Location type is not available,1,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/f7af7d2a/amsterdam/rebid/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/3ca788fb/amstelveenseweg,Apartment Amstelveenseweg 224 3,1075 XT (Schinkelbuurt),2950,115,3,Furnished,Charming furnished apartment for rent in Amsterdam with 2 bedrooms in the Schinkelbuurt district.,09-08-2022,30-08-2022,Specifics are not available,Excellent,350,Apartment,Existing building,1911,On a busy road,2,2,2,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3ca788fb/amsterdam/viadaan-nijmegen/request-details,22-08-2022
https://www.pararius.com/house-for-rent/amsterdam/e27f240c/bongerdkade,House Bongerdkade,1036 LZ (Tuindorp Oostzaan),3100,150,5,Furnished,A unique dream house!   ,09-08-2022,01-11-2022,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2005,Location type is not available,4,1,Number of floors is not available,Not present,"Present (130 m², located on the south-west)",Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e27f240c/amsterdam/020apartment/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/b149b2a9/biesboschstraat,Apartment Biesboschstraat 32 1,1078 MT (Scheldebuurt),2200,81,3,Upholstered or furnished,Luxury spacious 2 bedroom apartment for rent. ,09-08-2022,01-10-2022,Specifics are not available,Good,230,Apartment,Existing building,1930,in a residential area,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/b149b2a9/amsterdam/huizenbalie-nl/request-details,22-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/f217aebf/het-breed,Apartment Het Breed,1025 JC (Buikslotermeer),3000,60,3,Furnished,Furnished or upholstered apartment with balcony for rent in Amsterdam with 1 bedroom in the Buikslotermeer district.,09-08-2022,05-09-2022,Specifics are not available,Excellent,180,Apartment,Existing building,1972,On a quiet road,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f217aebf/amsterdam/v-amsterdam/request-details,22-08-2022
https://www.pararius.com/house-for-rent/amsterdam/64d99332/veenbesstraat,House Veenbesstraat 2,1036 LP (Tuindorp Oostzaan),2950,130,5,Upholstered,"Beautiful family home on a fantastic location in the new De Bongerd! Located in a child-friendly neighborhood with many play facilities and free parking! The house has a sunny backyard, 4 bedrooms and 2 bathrooms!",09-08-2022,Not available to book,Specifics are not available,Excellent,325,House,Existing building,2019,Location type is not available,4,2,3,Not present,Present (located on the south-east),Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/64d99332/amsterdam/the-rental-agency-amsterdam/request-details,22-08-2022
